paper_key,doi,title,source_api,client,client_label,attempt_order,status,elapsed_ms,is_error
doi:10.1021/acsomega.4c06520,10.1021/acsomega.4c06520,"Structural, CSD, Molecular Docking, Molecular Dynamics, and Hirshfeld Surface Analysis of a New Mesogen, Methyl-4-(5-(4-(octyloxy)phenyl)-1,2,4-oxadiazol-3-yl)benzoate.",europe_pmc,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1021/acsomega.4c06520,10.1021/acsomega.4c06520,"Structural, CSD, Molecular Docking, Molecular Dynamics, and Hirshfeld Surface Analysis of a New Mesogen, Methyl-4-(5-(4-(octyloxy)phenyl)-1,2,4-oxadiazol-3-yl)benzoate.",europe_pmc,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.3390/ma18051148,10.3390/ma18051148,Effect of Heat Input on Microstructural Evolution and Impact Toughness of the Simulated CGHAZ for a Novel Q690 MPa V-N Medium and Heavy Plate.,europe_pmc,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.3390/ma18051148,10.3390/ma18051148,Effect of Heat Input on Microstructural Evolution and Impact Toughness of the Simulated CGHAZ for a Novel Q690 MPa V-N Medium and Heavy Plate.,europe_pmc,europe_pmc,Europe PMC,2,success,4890.0,False
doi:10.3390/ma18051148,10.3390/ma18051148,Effect of Heat Input on Microstructural Evolution and Impact Toughness of the Simulated CGHAZ for a Novel Q690 MPa V-N Medium and Heavy Plate.,europe_pmc,pmc,PMC,3,not_attempted_after_success,,
doi:10.3390/ma18051148,10.3390/ma18051148,Effect of Heat Input on Microstructural Evolution and Impact Toughness of the Simulated CGHAZ for a Novel Q690 MPa V-N Medium and Heavy Plate.,europe_pmc,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.3390/ma18051148,10.3390/ma18051148,Effect of Heat Input on Microstructural Evolution and Impact Toughness of the Simulated CGHAZ for a Novel Q690 MPa V-N Medium and Heavy Plate.,europe_pmc,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.3390/ma18051148,10.3390/ma18051148,Effect of Heat Input on Microstructural Evolution and Impact Toughness of the Simulated CGHAZ for a Novel Q690 MPa V-N Medium and Heavy Plate.,europe_pmc,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1021/acs.cgd.4c01594,10.1021/acs.cgd.4c01594,Revealing the Crystal Structure of the Purine Base Xanthine with Three-Dimensional (3D) Electron Diffraction,semantic_scholar,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1021/acs.cgd.4c01594,10.1021/acs.cgd.4c01594,Revealing the Crystal Structure of the Purine Base Xanthine with Three-Dimensional (3D) Electron Diffraction,semantic_scholar,europe_pmc,Europe PMC,2,success,6687.0,False
doi:10.1021/acs.cgd.4c01594,10.1021/acs.cgd.4c01594,Revealing the Crystal Structure of the Purine Base Xanthine with Three-Dimensional (3D) Electron Diffraction,semantic_scholar,pmc,PMC,3,not_attempted_after_success,,
doi:10.1021/acs.cgd.4c01594,10.1021/acs.cgd.4c01594,Revealing the Crystal Structure of the Purine Base Xanthine with Three-Dimensional (3D) Electron Diffraction,semantic_scholar,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1021/acs.cgd.4c01594,10.1021/acs.cgd.4c01594,Revealing the Crystal Structure of the Purine Base Xanthine with Three-Dimensional (3D) Electron Diffraction,semantic_scholar,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1021/acs.cgd.4c01594,10.1021/acs.cgd.4c01594,Revealing the Crystal Structure of the Purine Base Xanthine with Three-Dimensional (3D) Electron Diffraction,semantic_scholar,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1107/s2052520623008740,10.1107/S2052520623008740,"A high-pressure single-crystal X-ray diffraction study of potassium guaninate hydrate, K+·C5H4N5O-·H2O.",semantic_scholar,elsevier,Elsevier,1,attempted_no_success_unlogged,,
doi:10.1107/s2052520623008740,10.1107/S2052520623008740,"A high-pressure single-crystal X-ray diffraction study of potassium guaninate hydrate, K+·C5H4N5O-·H2O.",semantic_scholar,europe_pmc,Europe PMC,2,attempted_no_success_unlogged,,
doi:10.1107/s2052520623008740,10.1107/S2052520623008740,"A high-pressure single-crystal X-ray diffraction study of potassium guaninate hydrate, K+·C5H4N5O-·H2O.",semantic_scholar,pmc,PMC,3,attempted_no_success_unlogged,,
doi:10.1107/s2052520623008740,10.1107/S2052520623008740,"A high-pressure single-crystal X-ray diffraction study of potassium guaninate hydrate, K+·C5H4N5O-·H2O.",semantic_scholar,semantic_scholar,Semantic Scholar,4,attempted_no_success_unlogged,,
doi:10.1107/s2052520623008740,10.1107/S2052520623008740,"A high-pressure single-crystal X-ray diffraction study of potassium guaninate hydrate, K+·C5H4N5O-·H2O.",semantic_scholar,unpaywall,Unpaywall,5,attempted_no_success_unlogged,,
doi:10.1107/s2052520623008740,10.1107/S2052520623008740,"A high-pressure single-crystal X-ray diffraction study of potassium guaninate hydrate, K+·C5H4N5O-·H2O.",semantic_scholar,openalex,OpenAlex,6,attempted_no_success_unlogged,,
doi:10.1017/s0885715622000604,10.1017/S0885715622000604,Crystal structure and X-ray powder diffraction data for ruxolitinib,semantic_scholar,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1017/s0885715622000604,10.1017/S0885715622000604,Crystal structure and X-ray powder diffraction data for ruxolitinib,semantic_scholar,europe_pmc,Europe PMC,2,attempted_before_success_unlogged,,
doi:10.1017/s0885715622000604,10.1017/S0885715622000604,Crystal structure and X-ray powder diffraction data for ruxolitinib,semantic_scholar,pmc,PMC,3,attempted_before_success_unlogged,,
doi:10.1017/s0885715622000604,10.1017/S0885715622000604,Crystal structure and X-ray powder diffraction data for ruxolitinib,semantic_scholar,semantic_scholar,Semantic Scholar,4,attempted_before_success_unlogged,,
doi:10.1017/s0885715622000604,10.1017/S0885715622000604,Crystal structure and X-ray powder diffraction data for ruxolitinib,semantic_scholar,unpaywall,Unpaywall,5,attempted_before_success_unlogged,,
doi:10.1017/s0885715622000604,10.1017/S0885715622000604,Crystal structure and X-ray powder diffraction data for ruxolitinib,semantic_scholar,openalex,OpenAlex,6,success,29531.0,False
doi:10.1016/j.cej.2025.163574,10.1016/j.cej.2025.163574,Pyramid array evaporators: Synergizing solar evaporation and thermoelectric effects for sustainable water purification and energy harvesting,elsevier,elsevier,Elsevier,1,success,2765.0,False
doi:10.1016/j.cej.2025.163574,10.1016/j.cej.2025.163574,Pyramid array evaporators: Synergizing solar evaporation and thermoelectric effects for sustainable water purification and energy harvesting,elsevier,europe_pmc,Europe PMC,2,not_attempted_after_success,,
doi:10.1016/j.cej.2025.163574,10.1016/j.cej.2025.163574,Pyramid array evaporators: Synergizing solar evaporation and thermoelectric effects for sustainable water purification and energy harvesting,elsevier,pmc,PMC,3,not_attempted_after_success,,
doi:10.1016/j.cej.2025.163574,10.1016/j.cej.2025.163574,Pyramid array evaporators: Synergizing solar evaporation and thermoelectric effects for sustainable water purification and energy harvesting,elsevier,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1016/j.cej.2025.163574,10.1016/j.cej.2025.163574,Pyramid array evaporators: Synergizing solar evaporation and thermoelectric effects for sustainable water purification and energy harvesting,elsevier,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1016/j.cej.2025.163574,10.1016/j.cej.2025.163574,Pyramid array evaporators: Synergizing solar evaporation and thermoelectric effects for sustainable water purification and energy harvesting,elsevier,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1093/oso/9780199576340.003.0011,10.1093/oso/9780199576340.003.0011,Diffraction,crossref,elsevier,Elsevier,1,attempted_no_success_unlogged,,
doi:10.1093/oso/9780199576340.003.0011,10.1093/oso/9780199576340.003.0011,Diffraction,crossref,europe_pmc,Europe PMC,2,attempted_no_success_unlogged,,
doi:10.1093/oso/9780199576340.003.0011,10.1093/oso/9780199576340.003.0011,Diffraction,crossref,pmc,PMC,3,attempted_no_success_unlogged,,
doi:10.1093/oso/9780199576340.003.0011,10.1093/oso/9780199576340.003.0011,Diffraction,crossref,semantic_scholar,Semantic Scholar,4,attempted_no_success_unlogged,,
doi:10.1093/oso/9780199576340.003.0011,10.1093/oso/9780199576340.003.0011,Diffraction,crossref,unpaywall,Unpaywall,5,attempted_no_success_unlogged,,
doi:10.1093/oso/9780199576340.003.0011,10.1093/oso/9780199576340.003.0011,Diffraction,crossref,openalex,OpenAlex,6,attempted_no_success_unlogged,,
doi:10.1371/journal.ppat.1006067,10.1371/journal.ppat.1006067,"Structure and Mechanism of Staphylococcus aureus TarS, the Wall Teichoic Acid β-glycosyltransferase Involved in Methicillin Resistance",openalex,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1371/journal.ppat.1006067,10.1371/journal.ppat.1006067,"Structure and Mechanism of Staphylococcus aureus TarS, the Wall Teichoic Acid β-glycosyltransferase Involved in Methicillin Resistance",openalex,europe_pmc,Europe PMC,2,success,3718.0,False
doi:10.1371/journal.ppat.1006067,10.1371/journal.ppat.1006067,"Structure and Mechanism of Staphylococcus aureus TarS, the Wall Teichoic Acid β-glycosyltransferase Involved in Methicillin Resistance",openalex,pmc,PMC,3,not_attempted_after_success,,
doi:10.1371/journal.ppat.1006067,10.1371/journal.ppat.1006067,"Structure and Mechanism of Staphylococcus aureus TarS, the Wall Teichoic Acid β-glycosyltransferase Involved in Methicillin Resistance",openalex,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1371/journal.ppat.1006067,10.1371/journal.ppat.1006067,"Structure and Mechanism of Staphylococcus aureus TarS, the Wall Teichoic Acid β-glycosyltransferase Involved in Methicillin Resistance",openalex,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1371/journal.ppat.1006067,10.1371/journal.ppat.1006067,"Structure and Mechanism of Staphylococcus aureus TarS, the Wall Teichoic Acid β-glycosyltransferase Involved in Methicillin Resistance",openalex,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1038/s41598-020-58138-9,10.1038/s41598-020-58138-9,Structural characterization and in-silico analysis of Momordica charantia 7S globulin for stability and ACE inhibition,openalex,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1038/s41598-020-58138-9,10.1038/s41598-020-58138-9,Structural characterization and in-silico analysis of Momordica charantia 7S globulin for stability and ACE inhibition,openalex,europe_pmc,Europe PMC,2,success,6656.0,False
doi:10.1038/s41598-020-58138-9,10.1038/s41598-020-58138-9,Structural characterization and in-silico analysis of Momordica charantia 7S globulin for stability and ACE inhibition,openalex,pmc,PMC,3,not_attempted_after_success,,
doi:10.1038/s41598-020-58138-9,10.1038/s41598-020-58138-9,Structural characterization and in-silico analysis of Momordica charantia 7S globulin for stability and ACE inhibition,openalex,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1038/s41598-020-58138-9,10.1038/s41598-020-58138-9,Structural characterization and in-silico analysis of Momordica charantia 7S globulin for stability and ACE inhibition,openalex,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1038/s41598-020-58138-9,10.1038/s41598-020-58138-9,Structural characterization and in-silico analysis of Momordica charantia 7S globulin for stability and ACE inhibition,openalex,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1371/journal.ppat.1005585,10.1371/journal.ppat.1005585,Chemical Genetic Analysis and Functional Characterization of Staphylococcal Wall Teichoic Acid 2-Epimerases Reveals Unconventional Antibiotic Drug Targets,openalex,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1371/journal.ppat.1005585,10.1371/journal.ppat.1005585,Chemical Genetic Analysis and Functional Characterization of Staphylococcal Wall Teichoic Acid 2-Epimerases Reveals Unconventional Antibiotic Drug Targets,openalex,europe_pmc,Europe PMC,2,success,6812.0,False
doi:10.1371/journal.ppat.1005585,10.1371/journal.ppat.1005585,Chemical Genetic Analysis and Functional Characterization of Staphylococcal Wall Teichoic Acid 2-Epimerases Reveals Unconventional Antibiotic Drug Targets,openalex,pmc,PMC,3,not_attempted_after_success,,
doi:10.1371/journal.ppat.1005585,10.1371/journal.ppat.1005585,Chemical Genetic Analysis and Functional Characterization of Staphylococcal Wall Teichoic Acid 2-Epimerases Reveals Unconventional Antibiotic Drug Targets,openalex,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1371/journal.ppat.1005585,10.1371/journal.ppat.1005585,Chemical Genetic Analysis and Functional Characterization of Staphylococcal Wall Teichoic Acid 2-Epimerases Reveals Unconventional Antibiotic Drug Targets,openalex,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1371/journal.ppat.1005585,10.1371/journal.ppat.1005585,Chemical Genetic Analysis and Functional Characterization of Staphylococcal Wall Teichoic Acid 2-Epimerases Reveals Unconventional Antibiotic Drug Targets,openalex,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1002/cmdc.202500244,10.1002/cmdc.202500244,Proton First: Rationalizing a Proton Transfer in a Protein-Fragment Complex,scopus,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1002/cmdc.202500244,10.1002/cmdc.202500244,Proton First: Rationalizing a Proton Transfer in a Protein-Fragment Complex,scopus,europe_pmc,Europe PMC,2,success,5781.0,False
doi:10.1002/cmdc.202500244,10.1002/cmdc.202500244,Proton First: Rationalizing a Proton Transfer in a Protein-Fragment Complex,scopus,pmc,PMC,3,not_attempted_after_success,,
doi:10.1002/cmdc.202500244,10.1002/cmdc.202500244,Proton First: Rationalizing a Proton Transfer in a Protein-Fragment Complex,scopus,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1002/cmdc.202500244,10.1002/cmdc.202500244,Proton First: Rationalizing a Proton Transfer in a Protein-Fragment Complex,scopus,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1002/cmdc.202500244,10.1002/cmdc.202500244,Proton First: Rationalizing a Proton Transfer in a Protein-Fragment Complex,scopus,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1080/07391102.2024.2443126,10.1080/07391102.2024.2443126,"In silico screening of dicoumarols as potential Mur B enzyme inhibitors in Mycobacterium tuberculosis: molecular docking, ADME, QSAR and MD simulations",scopus,elsevier,Elsevier,1,attempted_no_success_unlogged,,
doi:10.1080/07391102.2024.2443126,10.1080/07391102.2024.2443126,"In silico screening of dicoumarols as potential Mur B enzyme inhibitors in Mycobacterium tuberculosis: molecular docking, ADME, QSAR and MD simulations",scopus,europe_pmc,Europe PMC,2,attempted_no_success_unlogged,,
doi:10.1080/07391102.2024.2443126,10.1080/07391102.2024.2443126,"In silico screening of dicoumarols as potential Mur B enzyme inhibitors in Mycobacterium tuberculosis: molecular docking, ADME, QSAR and MD simulations",scopus,pmc,PMC,3,attempted_no_success_unlogged,,
doi:10.1080/07391102.2024.2443126,10.1080/07391102.2024.2443126,"In silico screening of dicoumarols as potential Mur B enzyme inhibitors in Mycobacterium tuberculosis: molecular docking, ADME, QSAR and MD simulations",scopus,semantic_scholar,Semantic Scholar,4,attempted_no_success_unlogged,,
doi:10.1080/07391102.2024.2443126,10.1080/07391102.2024.2443126,"In silico screening of dicoumarols as potential Mur B enzyme inhibitors in Mycobacterium tuberculosis: molecular docking, ADME, QSAR and MD simulations",scopus,unpaywall,Unpaywall,5,attempted_no_success_unlogged,,
doi:10.1080/07391102.2024.2443126,10.1080/07391102.2024.2443126,"In silico screening of dicoumarols as potential Mur B enzyme inhibitors in Mycobacterium tuberculosis: molecular docking, ADME, QSAR and MD simulations",scopus,openalex,OpenAlex,6,attempted_no_success_unlogged,,
doi:10.1128/mbio.02070-15,10.1128/mBio.02070-15,The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids,semantic_scholar,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1128/mbio.02070-15,10.1128/mBio.02070-15,The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids,semantic_scholar,europe_pmc,Europe PMC,2,success,4953.0,False
doi:10.1128/mbio.02070-15,10.1128/mBio.02070-15,The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids,semantic_scholar,pmc,PMC,3,not_attempted_after_success,,
doi:10.1128/mbio.02070-15,10.1128/mBio.02070-15,The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids,semantic_scholar,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1128/mbio.02070-15,10.1128/mBio.02070-15,The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids,semantic_scholar,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1128/mbio.02070-15,10.1128/mBio.02070-15,The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids,semantic_scholar,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1371/journal.pone.0043998,10.1371/journal.pone.0043998,Staphylococcus aureus Methicillin-Resistance Factor fmtA Is Regulated by the Global Regulator SarA,semantic_scholar,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1371/journal.pone.0043998,10.1371/journal.pone.0043998,Staphylococcus aureus Methicillin-Resistance Factor fmtA Is Regulated by the Global Regulator SarA,semantic_scholar,europe_pmc,Europe PMC,2,success,5734.0,False
doi:10.1371/journal.pone.0043998,10.1371/journal.pone.0043998,Staphylococcus aureus Methicillin-Resistance Factor fmtA Is Regulated by the Global Regulator SarA,semantic_scholar,pmc,PMC,3,not_attempted_after_success,,
doi:10.1371/journal.pone.0043998,10.1371/journal.pone.0043998,Staphylococcus aureus Methicillin-Resistance Factor fmtA Is Regulated by the Global Regulator SarA,semantic_scholar,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1371/journal.pone.0043998,10.1371/journal.pone.0043998,Staphylococcus aureus Methicillin-Resistance Factor fmtA Is Regulated by the Global Regulator SarA,semantic_scholar,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1371/journal.pone.0043998,10.1371/journal.pone.0043998,Staphylococcus aureus Methicillin-Resistance Factor fmtA Is Regulated by the Global Regulator SarA,semantic_scholar,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1074/jbc.m706296200,10.1074/jbc.M706296200,Diversity of Penicillin-binding Proteins,elsevier,elsevier,Elsevier,1,attempted_no_success_unlogged,,
doi:10.1074/jbc.m706296200,10.1074/jbc.M706296200,Diversity of Penicillin-binding Proteins,elsevier,europe_pmc,Europe PMC,2,attempted_no_success_unlogged,,
doi:10.1074/jbc.m706296200,10.1074/jbc.M706296200,Diversity of Penicillin-binding Proteins,elsevier,pmc,PMC,3,attempted_no_success_unlogged,,
doi:10.1074/jbc.m706296200,10.1074/jbc.M706296200,Diversity of Penicillin-binding Proteins,elsevier,semantic_scholar,Semantic Scholar,4,attempted_no_success_unlogged,,
doi:10.1074/jbc.m706296200,10.1074/jbc.M706296200,Diversity of Penicillin-binding Proteins,elsevier,unpaywall,Unpaywall,5,attempted_no_success_unlogged,,
doi:10.1074/jbc.m706296200,10.1074/jbc.M706296200,Diversity of Penicillin-binding Proteins,elsevier,openalex,OpenAlex,6,attempted_no_success_unlogged,,
doi:10.3410/f.726135701.793521683,10.3410/f.726135701.793521683,Faculty Opinions recommendation of The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids.,crossref,elsevier,Elsevier,1,attempted_no_success_unlogged,,
doi:10.3410/f.726135701.793521683,10.3410/f.726135701.793521683,Faculty Opinions recommendation of The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids.,crossref,europe_pmc,Europe PMC,2,attempted_no_success_unlogged,,
doi:10.3410/f.726135701.793521683,10.3410/f.726135701.793521683,Faculty Opinions recommendation of The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids.,crossref,pmc,PMC,3,attempted_no_success_unlogged,,
doi:10.3410/f.726135701.793521683,10.3410/f.726135701.793521683,Faculty Opinions recommendation of The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids.,crossref,semantic_scholar,Semantic Scholar,4,attempted_no_success_unlogged,,
doi:10.3410/f.726135701.793521683,10.3410/f.726135701.793521683,Faculty Opinions recommendation of The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids.,crossref,unpaywall,Unpaywall,5,attempted_no_success_unlogged,,
doi:10.3410/f.726135701.793521683,10.3410/f.726135701.793521683,Faculty Opinions recommendation of The Staphylococcus aureus Methicillin Resistance Factor FmtA Is a d-Amino Esterase That Acts on Teichoic Acids.,crossref,openalex,OpenAlex,6,attempted_no_success_unlogged,,
doi:10.2174/0122113525388954250603114510,10.2174/0122113525388954250603114510,"Methicillin-Resistant Staphylococcus epidermidis (MRSE): An Updated Narrative Review on its Epidemiology, Resistance Mechanisms, and Emerging Treatment Strategies",scopus,elsevier,Elsevier,1,attempted_no_success_unlogged,,
doi:10.2174/0122113525388954250603114510,10.2174/0122113525388954250603114510,"Methicillin-Resistant Staphylococcus epidermidis (MRSE): An Updated Narrative Review on its Epidemiology, Resistance Mechanisms, and Emerging Treatment Strategies",scopus,europe_pmc,Europe PMC,2,attempted_no_success_unlogged,,
doi:10.2174/0122113525388954250603114510,10.2174/0122113525388954250603114510,"Methicillin-Resistant Staphylococcus epidermidis (MRSE): An Updated Narrative Review on its Epidemiology, Resistance Mechanisms, and Emerging Treatment Strategies",scopus,pmc,PMC,3,attempted_no_success_unlogged,,
doi:10.2174/0122113525388954250603114510,10.2174/0122113525388954250603114510,"Methicillin-Resistant Staphylococcus epidermidis (MRSE): An Updated Narrative Review on its Epidemiology, Resistance Mechanisms, and Emerging Treatment Strategies",scopus,semantic_scholar,Semantic Scholar,4,attempted_no_success_unlogged,,
doi:10.2174/0122113525388954250603114510,10.2174/0122113525388954250603114510,"Methicillin-Resistant Staphylococcus epidermidis (MRSE): An Updated Narrative Review on its Epidemiology, Resistance Mechanisms, and Emerging Treatment Strategies",scopus,unpaywall,Unpaywall,5,attempted_no_success_unlogged,,
doi:10.2174/0122113525388954250603114510,10.2174/0122113525388954250603114510,"Methicillin-Resistant Staphylococcus epidermidis (MRSE): An Updated Narrative Review on its Epidemiology, Resistance Mechanisms, and Emerging Treatment Strategies",scopus,openalex,OpenAlex,6,attempted_no_success_unlogged,,
doi:10.1186/s12866-019-1529-0,10.1186/s12866-019-1529-0,The dimerization interface in VraR is essential for induction of the cell wall stress response in Staphylococcus aureus: a potential druggable target.,europe_pmc,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1186/s12866-019-1529-0,10.1186/s12866-019-1529-0,The dimerization interface in VraR is essential for induction of the cell wall stress response in Staphylococcus aureus: a potential druggable target.,europe_pmc,europe_pmc,Europe PMC,2,success,3047.0,False
doi:10.1186/s12866-019-1529-0,10.1186/s12866-019-1529-0,The dimerization interface in VraR is essential for induction of the cell wall stress response in Staphylococcus aureus: a potential druggable target.,europe_pmc,pmc,PMC,3,not_attempted_after_success,,
doi:10.1186/s12866-019-1529-0,10.1186/s12866-019-1529-0,The dimerization interface in VraR is essential for induction of the cell wall stress response in Staphylococcus aureus: a potential druggable target.,europe_pmc,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1186/s12866-019-1529-0,10.1186/s12866-019-1529-0,The dimerization interface in VraR is essential for induction of the cell wall stress response in Staphylococcus aureus: a potential druggable target.,europe_pmc,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1186/s12866-019-1529-0,10.1186/s12866-019-1529-0,The dimerization interface in VraR is essential for induction of the cell wall stress response in Staphylococcus aureus: a potential druggable target.,europe_pmc,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.3389/fcimb.2025.1686699,10.3389/fcimb.2025.1686699,Isoliquiritigenin Attenuates Staphylococcus aureus Adhesion and Invasion to Counteract Staphylococcus aureus Pathogenicity and Infection.,europe_pmc,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.3389/fcimb.2025.1686699,10.3389/fcimb.2025.1686699,Isoliquiritigenin Attenuates Staphylococcus aureus Adhesion and Invasion to Counteract Staphylococcus aureus Pathogenicity and Infection.,europe_pmc,europe_pmc,Europe PMC,2,success,3265.0,False
doi:10.3389/fcimb.2025.1686699,10.3389/fcimb.2025.1686699,Isoliquiritigenin Attenuates Staphylococcus aureus Adhesion and Invasion to Counteract Staphylococcus aureus Pathogenicity and Infection.,europe_pmc,pmc,PMC,3,not_attempted_after_success,,
doi:10.3389/fcimb.2025.1686699,10.3389/fcimb.2025.1686699,Isoliquiritigenin Attenuates Staphylococcus aureus Adhesion and Invasion to Counteract Staphylococcus aureus Pathogenicity and Infection.,europe_pmc,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.3389/fcimb.2025.1686699,10.3389/fcimb.2025.1686699,Isoliquiritigenin Attenuates Staphylococcus aureus Adhesion and Invasion to Counteract Staphylococcus aureus Pathogenicity and Infection.,europe_pmc,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.3389/fcimb.2025.1686699,10.3389/fcimb.2025.1686699,Isoliquiritigenin Attenuates Staphylococcus aureus Adhesion and Invasion to Counteract Staphylococcus aureus Pathogenicity and Infection.,europe_pmc,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1107/s0108767383000586,10.1107/s0108767383000586,International tables for X-ray crystallography,semantic_scholar,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1107/s0108767383000586,10.1107/s0108767383000586,International tables for X-ray crystallography,semantic_scholar,europe_pmc,Europe PMC,2,attempted_before_success_unlogged,,
doi:10.1107/s0108767383000586,10.1107/s0108767383000586,International tables for X-ray crystallography,semantic_scholar,pmc,PMC,3,attempted_before_success_unlogged,,
doi:10.1107/s0108767383000586,10.1107/s0108767383000586,International tables for X-ray crystallography,semantic_scholar,semantic_scholar,Semantic Scholar,4,attempted_before_success_unlogged,,
doi:10.1107/s0108767383000586,10.1107/s0108767383000586,International tables for X-ray crystallography,semantic_scholar,unpaywall,Unpaywall,5,attempted_before_success_unlogged,,
doi:10.1107/s0108767383000586,10.1107/s0108767383000586,International tables for X-ray crystallography,semantic_scholar,openalex,OpenAlex,6,success,28421.0,False
doi:10.1038/nprot.2008.91,10.1038/nprot.2008.91,Automated macromolecular model building for X-ray crystallography using ARP/wARP version 7,semantic_scholar,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1038/nprot.2008.91,10.1038/nprot.2008.91,Automated macromolecular model building for X-ray crystallography using ARP/wARP version 7,semantic_scholar,europe_pmc,Europe PMC,2,attempted_before_success_unlogged,,
doi:10.1038/nprot.2008.91,10.1038/nprot.2008.91,Automated macromolecular model building for X-ray crystallography using ARP/wARP version 7,semantic_scholar,pmc,PMC,3,attempted_before_success_unlogged,,
doi:10.1038/nprot.2008.91,10.1038/nprot.2008.91,Automated macromolecular model building for X-ray crystallography using ARP/wARP version 7,semantic_scholar,semantic_scholar,Semantic Scholar,4,attempted_before_success_unlogged,,
doi:10.1038/nprot.2008.91,10.1038/nprot.2008.91,Automated macromolecular model building for X-ray crystallography using ARP/wARP version 7,semantic_scholar,unpaywall,Unpaywall,5,success,15422.0,False
doi:10.1038/nprot.2008.91,10.1038/nprot.2008.91,Automated macromolecular model building for X-ray crystallography using ARP/wARP version 7,semantic_scholar,openalex,OpenAlex,6,not_attempted_after_success,,
